ABL1	ERMARD	0.04
ABL1	ERO1A	0.02
ABL1	ESYT1	0.02
ABL1	ETHE1	0.28
ABL1	EVA1B	0.08
ABL1	EXOC2	0.04
ABL1	EXOC3	0.02
ABL1	EXOG	0.04
ABL1	EXOSC3P1	0.04
ABL1	EXOSC3	0.02
ABL1	EXOSC7	0.02
ABL1	EXT2	0.04
ABL1	EYA3	0.02
ABL1	FAAP20	0.02
ABL1	FADD	0.1
ABL1	FADS1	0.04
ABL1	FADS2	0.32
ABL1	FAHD2A	0.02
ABL1	FAM120B	0.02
ABL1	FAM122C	0.02
ABL1	FAM156A	0.02
ABL1	FAM193A	0.2
ABL1	FAM200A	0.02
ABL1	FAM200B	0.02
ABL1	FAM214B	0.02
ABL1	FAM234A	0.02
ABL1	FAM30A	0.02
ABL1	FAM50A	0.04
ABL1	FAM86C1	0.02
ABL1	FAM86EP	0.24
ABL1	FAM86HP	0.02
ABL1	FAM98C	0.02
ABL1	FARS2	0.34
ABL1	FARSA-AS1	0.24
ABL1	FASTKD1	0.02
ABL1	FASTKD3	0.02
ABL1	FBN2	0.06
ABL1	FBXL15	0.1
ABL1	FBXL3	0.02
ABL1	FBXL4	0.02
ABL1	FBXO21	0.04
ABL1	FBXO33	0.1
ABL1	FBXO3	0.02
ABL1	FBXO41	0.02
ABL1	FBXO5	0.12
ABL1	FBXW4P1	0.02
ABL1	FDXR	0.02
ABL1	FEM1A	0.02
ABL1	FER	0.02
ABL1	FGL2	0.02
ABL1	FHL1	0.46
ABL1	FICD	0.04
ABL1	FIZ1	0.34
ABL1	FKBPL	0.02
ABL1	FLAD1	0.02
ABL1	FLOT2	0.04
ABL1	FN1	0.02
ABL1	FO393401.1	0.26
ABL1	FRMD4A	0.02
ABL1	FSCN1	0.02
ABL1	FTH1P20	0.02
ABL1	GAB3	0.12
ABL1	GABPB1	0.06
ABL1	GAK	0.02
ABL1	GALNT11	0.02
ABL1	GALNT1	0.02
ABL1	GAPDHP21	0.06
ABL1	GAPDHP61	0.08
ABL1	GATAD1	0.02
ABL1	GATD3B	0.02
ABL1	GBA	0.04
ABL1	GBP2	0.02
ABL1	GCC2-AS1	0.02
ABL1	GCLC	0.02
ABL1	GCNT1	0.02
ABL1	GFI1B	0.02
ABL1	GGT1	0.02
ABL1	GINS3	0.02
ABL1	GLB1L	0.02
ABL1	GM2A	0.18
ABL1	GNA15	0.02
ABL1	GNG7	0.02
ABL1	GNPNAT1	0.02
ABL1	GOLGA1	0.02
ABL1	GPATCH2L	0.02
ABL1	GPN3	0.02
ABL1	GPRC5C	0.04
ABL1	GPS2P1	0.02
ABL1	GPSM2	0.02
ABL1	GPX1	0.02
ABL1	GPX4	0.02
ABL1	GRAMD1A	0.06
ABL1	GRB2	0.02
ABL1	GSDMD	0.04
ABL1	GSK3B	0.04
ABL1	GSTM1	0.02
ABL1	GSTP1	0.08
ABL1	GTF2F2	0.02
ABL1	GTF2IP4	0.02
ABL1	GTF3C2	0.02
ABL1	GUK1	0.02
ABL1	GUSBP1	0.04
ABL1	GVINP1	0.1
ABL1	H2AFY2	0.02
ABL1	H2AFY	0.02
ABL1	H3F3C	0.02
ABL1	HACD1	0.02
ABL1	HARS2	0.02
ABL1	HARS	0.04
ABL1	HAUS5	0.4
ABL1	HBA1	0.14
ABL1	HCFC1R1	0.02
ABL1	HDAC8	0.12
ABL1	HDHD5	0.06
ABL1	HERC2P9	0.02
ABL1	HERC2	0.02
ABL1	HGSNAT	0.04
ABL1	HIBADH	0.02
ABL1	HIPK1	0.06
ABL1	HIST1H2AL	0.02
ABL1	HIST1H2AM	0.02
ABL1	HIST1H2BI	0.04
ABL1	HIST1H2BJ	0.02
ABL1	HLA-DQA2	0.02
ABL1	HMGN1	0.26
ABL1	HMGN2P7	0.02
ABL1	HMOX2	0.04
ABL1	HNRNPA0	0.02
ABL1	HNRNPA1P2	0.08
ABL1	HNRNPH2	0.04
ABL1	HNRNPL	0.02
ABL1	HOXA5	0.04
ABL1	HOXB4	0.02
ABL1	HRAS	0.02
ABL1	HS3ST1	0.02
ABL1	HS6ST1	0.02
ABL1	HSPA12B	0.02
ABL1	HSPBAP1	0.02
ABL1	HSPBP1	0.18
ABL1	HTATIP2	0.02
ABL1	HVCN1	0.06
ABL1	ICA1	0.04
ABL1	ICAM3	0.06
ABL1	ICK	0.06
ABL1	IDH1	0.02
ABL1	IDH3B	0.02
ABL1	IDI1	0.02
ABL1	IFFO2	0.1
ABL1	IFI35	0.02
ABL1	IFIH1	0.02
ABL1	IFNAR1	0.02
ABL1	IFT22	0.08
ABL1	IFT52	0.02
ABL1	IFT74	0.04
ABL1	IGF2BP2	0.02
ABL1	IGKC	0.02
ABL1	IGKJ1	0.06
ABL1	IGSF6	0.04
ABL1	IKBIP	0.02
ABL1	IKBKE	0.06
ABL1	IKZF2	0.02
ABL1	IKZF4	0.02
ABL1	IL17RC	0.04
ABL1	IL18R1	0.02
ABL1	IL1B	0.02
ABL1	IL4R	0.02
ABL1	IMPA1	0.02
ABL1	IMPACT	0.02
ABL1	IMPAD1	0.02
ABL1	INAFM2	0.04
ABL1	INF2	0.04
ABL1	INTS1	0.02
ABL1	IPO9	0.28
ABL1	IQCG	0.1
ABL1	IQGAP1	0.02
ABL1	ISCA1	0.02
ABL1	ISCA2	0.02
ABL1	ITGAL	0.02
ABL1	JADE1	0.02
ABL1	JUP	0.02
ABL1	KANSL1L	0.02
ABL1	KAZN	0.04
ABL1	KCMF1	0.04
ABL1	KCNH2	0.02
ABL1	KDM1A	0.06
ABL1	KDM2A	0.02
ABL1	KDM8	0.02
ABL1	KIAA0100	0.2
ABL1	KIAA0556	0.1
ABL1	KIAA1586	0.02
ABL1	KIDINS220	0.02
ABL1	KIF18A	0.02
ABL1	KIF1BP	0.14
ABL1	KIF22	0.12
ABL1	KIF3B	0.02
ABL1	KLF16	0.06
ABL1	KLF1	0.02
ABL1	KLRG1	0.02
ABL1	KMT2B	0.06
ABL1	KMT2E	0.02
ABL1	KRBOX4	0.02
ABL1	LACTB	0.02
ABL1	LAGE3	0.02
ABL1	LAMTOR5-AS1	0.02
ABL1	LAPTM5	0.04
ABL1	LARP1B	0.02
ABL1	LATS2	0.02
ABL1	LBHD1	0.12
ABL1	LDLRAD3	0.02
ABL1	LDLRAP1	0.02
ABL1	LEF1	0.02
ABL1	LGALS3BP	0.04
ABL1	LHFPL2	0.02
ABL1	LIAS	0.02
ABL1	LILRB4	0.02
ABL1	LIMK2	0.28
ABL1	LINC00106	0.02
ABL1	LINC00623	0.02
ABL1	LINC00847	0.02
ABL1	LINC00877	0.02
ABL1	LINC00954	0.04
ABL1	LINC01004	0.18
ABL1	LINC01006	0.02
ABL1	LINC01089	0.16
ABL1	LINC01136	0.02
ABL1	LINC01150	0.06
ABL1	LINC01220	0.02
ABL1	LINC01268	0.02
ABL1	LIPE	0.02
ABL1	LNPEP	0.02
ABL1	LNPK	0.02
ABL1	LOXL1-AS1	0.02
ABL1	LPCAT1	0.02
ABL1	LPP	0.02
ABL1	LRBA	0.02
ABL1	LRRC25	0.02
ABL1	LRRC37A17P	0.28
ABL1	LRRC61	0.18
ABL1	LRRC70	0.02
ABL1	LSM2	0.02
ABL1	LST1	0.04
ABL1	LTO1	0.06
ABL1	LY6E	0.5
ABL1	LY75	0.02
ABL1	LY9	0.02
ABL1	LYL1	0.02
ABL1	LYRM2	0.06
ABL1	LYSMD3	0.02
ABL1	LYSMD4	0.62
ABL1	LZTS2	0.32
ABL1	MAD1L1	0.02
ABL1	MAEA	0.04
ABL1	MALT1	0.02
ABL1	MAN2A2	0.02
ABL1	MAP3K12	0.02
ABL1	MAP4K1	0.02
ABL1	MAP4K5	0.04
ABL1	MAPK8	0.02
ABL1	MAPKBP1	0.18
ABL1	MARCH3	0.14
ABL1	MARS2	0.14
ABL1	MATK	0.08
ABL1	MBD3	0.02
ABL1	MBOAT1	0.02
ABL1	MBTPS2	0.02
ABL1	MCM2	0.04
ABL1	MCM7	0.02
ABL1	MCPH1-AS1	0.06
ABL1	MDC1	0.04
ABL1	MEA1	0.02
ABL1	MEAF6	0.02
ABL1	MED20	0.02
ABL1	MED24	0.02
ABL1	MEGF6	0.02
ABL1	MEMO1	0.1
ABL1	METTL14	0.02
ABL1	METTL16	0.04
ABL1	METTL17	0.02
ABL1	METTL22	0.02
ABL1	METTL23	0.02
ABL1	METTL5	0.04
ABL1	MFNG	0.08
ABL1	MFSD12	0.04
ABL1	MGME1	0.02
ABL1	MGRN1	0.02
ABL1	MHENCR	0.02
ABL1	MIA2	0.02
ABL1	MIATNB	0.06
ABL1	MID1IP1	0.02
ABL1	MIR1244-3	0.1
ABL1	MIR1244-4	0.06
ABL1	MIR181A1HG	0.04
ABL1	MIR4435-2HG	0.02
ABL1	MIS18BP1	0.08
ABL1	MKRN2	0.04
ABL1	MLF2	0.02
ABL1	MMP24OS	0.02
ABL1	MMUT	0.02
ABL1	MN1	0.02
ABL1	MNAT1	0.06
ABL1	MOB1A	0.06
ABL1	MORF4L2-AS1	0.02
ABL1	MOSPD3	0.06
ABL1	MPG	0.02
ABL1	MPPE1	0.02
ABL1	MRFAP1L1	0.1
ABL1	MROH7	0.02
ABL1	MRPS16	0.06
ABL1	MRPS36	0.02
ABL1	MRTO4	0.02
ABL1	MSRB1	0.02
ABL1	MTATP6P1	0.22
ABL1	MTERF4	0.04
ABL1	MTFR1L	0.04
ABL1	MTIF2	0.02
ABL1	MTMR1	0.08
ABL1	MTND4LP30	0.04
ABL1	MTO1	0.06
ABL1	MTOR	0.04
ABL1	MTPAP	0.02
ABL1	MVB12B	0.1
ABL1	MVK	0.02
ABL1	MYO5A	0.02
ABL1	MZF1-AS1	0.02
ABL1	N6AMT1	0.02
ABL1	NAA60	0.02
ABL1	NAA80	0.08
ABL1	NADK	0.2
ABL1	NAGK	0.02
ABL1	NAIF1	0.1
ABL1	NAP1L4	0.3
ABL1	NBPF9	0.04
ABL1	NBR2	0.1
ABL1	NCEH1	0.24
ABL1	NDRG3	0.04
ABL1	NDUFB11	0.02
ABL1	NDUFC2	0.1
ABL1	NEDD8	0.1
ABL1	NEK1	0.04
ABL1	NEK4	0.04
ABL1	NELFA	0.02
ABL1	NELFE	0.02
ABL1	NF2	0.02
ABL1	NFAM1	0.02
ABL1	NFE2L1	0.02
ABL1	NIFK	0.02
ABL1	NIPAL3	0.14
ABL1	NKRF	0.02
ABL1	NLGN3	0.02
ABL1	NLRC4	0.04
ABL1	NLRC5	0.02
ABL1	NLRP1	0.02
ABL1	NMB	0.02
ABL1	NME4	0.02
ABL1	NMRAL1	0.18
ABL1	NMRK1	0.02
ABL1	NOLC1	0.08
ABL1	NOMO1	0.02
ABL1	NOP56P1	0.02
ABL1	NOP9	0.08
ABL1	NOSIP	0.06
ABL1	NOTCH2	0.2
ABL1	NPHP4	0.1
ABL1	NPM1P8	0.02
ABL1	NRDC	0.04
ABL1	NREP	0.02
ABL1	NRM	0.02
ABL1	NSDHL	0.02
ABL1	NSMCE4A	0.02
ABL1	NSUN2	0.02
ABL1	NSUN4	0.04
ABL1	NT5C3AP1	0.04
ABL1	NT5C3A	0.02
ABL1	NTMT1	0.02
ABL1	NUDT11	0.04
ABL1	NUDT12	0.02
ABL1	NUDT13	0.08
ABL1	NUDT16	0.02
ABL1	NUP133	0.02
ABL1	NUP50-DT	0.04
ABL1	NUP93	0.1
ABL1	NUTF2	0.18
ABL1	OARD1	0.02
ABL1	OBSL1	0.02
ABL1	ODF3B	0.02
ABL1	OGDH	0.04
ABL1	OMA1	0.02
ABL1	ORAI3	0.02
ABL1	ORC2	0.04
ABL1	OSER1	0.04
ABL1	OTUB1	0.02
ABL1	OTUD3	0.04
ABL1	OVCH1-AS1	0.02
ABL1	P3H4	0.2
ABL1	PAIP1	0.02
ABL1	PARPBP	0.02
ABL1	PATL1	0.02
ABL1	PAXIP1-AS2	0.02
ABL1	PBX1	0.02
ABL1	PCED1A	0.02
ABL1	PCGF1	0.02
ABL1	PCGF5	0.02
ABL1	PCMT1	0.02
ABL1	PCNT	0.02
ABL1	PCNX3	0.02
ABL1	PDCD7	0.1
ABL1	PDE3B	0.02
ABL1	PDE6B	0.14
ABL1	PDE9A	0.02
ABL1	PDF	0.12
ABL1	PDHX	0.02
ABL1	PDLIM2	0.04
ABL1	PDRG1	0.22
ABL1	PDS5B	0.06
ABL1	PELI2	0.06
ABL1	PEMT	0.04
ABL1	PES1	0.02
ABL1	PET117	0.18
ABL1	PEX11G	0.04
ABL1	PFN1	0.02
ABL1	PGDP1	0.04
ABL1	PGGT1B	0.02
ABL1	PGM2	0.02
ABL1	PHF12	0.02
ABL1	PI4KB	0.08
ABL1	PIEZO1	0.02
ABL1	PIGW	0.02
ABL1	PILRA	0.02
ABL1	PIP4P1	0.06
ABL1	PIP5K1C	0.02
ABL1	PKD2L2	0.2
ABL1	PKP4	0.02
ABL1	PLCB1	0.12
ABL1	PLCG1	0.08
ABL1	PLCH1	0.02
ABL1	PLD4	0.02
ABL1	PLD6	0.02
ABL1	PLEKHO2	0.04
ABL1	PLK2	0.02
ABL1	PLPBP	0.02
ABL1	PM20D2	0.02
ABL1	PMAIP1	0.02
ABL1	PMM1	0.02
ABL1	PMS2P6	0.04
ABL1	PMVK	0.02
ABL1	POGK	0.02
ABL1	POGLUT1	0.02
ABL1	POLDIP3	0.04
ABL1	POLE2	0.02
ABL1	POLG	0.02
ABL1	POLI	0.02
ABL1	POLR1E	0.26
ABL1	POLR2B	0.02
ABL1	POLRMTP1	0.02
ABL1	PPARGC1B	0.06
ABL1	PPIB	0.04
ABL1	PPM1F	0.02
ABL1	PPM1L	0.02
ABL1	PPOX	0.02
ABL1	PPP1R14B	0.02
ABL1	PPP1R26	0.02
ABL1	PPP1R3E	0.04
ABL1	PPP2R5A	0.04
ABL1	PPP2R5C	0.02
ABL1	PPP6R2	0.02
ABL1	PPT2	0.02
ABL1	PRCC	0.02
ABL1	PRCP	0.02
ABL1	PRDM4	0.02
ABL1	PRDX2	0.14
ABL1	PREX1	0.14
ABL1	PRICKLE3	0.02
ABL1	PRKAB1	0.02
ABL1	PRKAR2B	0.02
ABL1	PRKCSH	0.42
ABL1	PRKX	0.4
ABL1	PROCA1	0.02
ABL1	PRPF31	0.02
ABL1	PRR5	0.02
ABL1	PRTG	0.02
ABL1	PRXL2A	0.02
ABL1	PRXL2C	0.02
ABL1	PSIP1	0.02
ABL1	PSMB8-AS1	0.08
ABL1	PSMC1	0.02
ABL1	PSMC3IP	0.02
ABL1	PSMC3	0.08
ABL1	PSMD2	0.02
ABL1	PSMD3	0.04
ABL1	PSME2P2	0.14
ABL1	PSME2	0.1
ABL1	PSMG4	0.02
ABL1	PTBP1	0.02
ABL1	PTGER2	0.02
ABL1	PTGES3L	0.04
ABL1	PTK2B	0.02
ABL1	PTMAP10	0.4
ABL1	PTP4A2P1	0.04
ABL1	PTTG1IP	0.02
ABL1	PUM3	0.02
ABL1	PUS10	0.02
ABL1	PVT1	0.02
ABL1	PYGB	0.02
ABL1	QPCTL	0.02
ABL1	QTRT2	0.16
ABL1	R3HDM2	0.02
ABL1	RAB11B-AS1	0.04
ABL1	RAB11FIP2	0.04
ABL1	RAB1A	0.06
ABL1	RAB1B	0.02
ABL1	RAB22A	0.02
ABL1	RAB29	0.02
ABL1	RAB35	0.04
ABL1	RAB38	0.02
ABL1	RAB3D	0.02
ABL1	RAD51D	0.04
ABL1	RAD9A	0.04
ABL1	RAP1A	0.02
ABL1	RARA	0.04
ABL1	RASGRP1	0.02
ABL1	RASSF2	0.02
ABL1	RBBP6	0.02
ABL1	RBFA	0.06
ABL1	RBM17	0.02
ABL1	RBM23	0.04
ABL1	RBM39	0.02
ABL1	RBM3	0.04
ABL1	RBM41	0.02
ABL1	RCCD1	0.26
ABL1	RECQL	0.02
ABL1	REV3L	0.02
ABL1	RFESD	0.02
ABL1	RFX5	0.02
ABL1	RFXANK	0.02
ABL1	RGS19	0.12
ABL1	RHEB	0.06
ABL1	RHPN1	0.38
ABL1	RING1	0.02
ABL1	RITA1	0.04
ABL1	RNF122	0.02
ABL1	RNF145	0.04
ABL1	RNF217	0.1
ABL1	RNMT	0.04
ABL1	RNPEPL1	0.02
ABL1	RNPEP	0.02
ABL1	RNPS1	0.08
ABL1	RNU1-120P	0.04
ABL1	RNU1-122P	0.02
ABL1	RPL10P4	0.14
ABL1	RPL10P9	0.02
ABL1	RPL12P42	0.02
ABL1	RPL18AP16	0.02
ABL1	RPL22P13	0.06
ABL1	RPL24P4	0.02
ABL1	RPL29P25	0.04
ABL1	RPL31P7	0.34
ABL1	RPL5P30	0.02
ABL1	RPP21	0.02
ABL1	RPS26P47	0.02
ABL1	RPS2P1	0.02
ABL1	RPS3AP49	0.02
ABL1	RPS4XP16	0.04
ABL1	RPSAP11	0.1
ABL1	RPSAP18	0.02
ABL1	RPSAP58	0.02
ABL1	RPSAP74	0.02
ABL1	RPUSD3	0.12
ABL1	RSBN1	0.04
ABL1	RTL6	0.04
ABL1	RUFY2	0.54
ABL1	RUNX2	0.1
ABL1	RUVBL1	0.02
ABL1	RXRA	0.02
ABL1	RYK	0.02
ABL1	S100A10	0.14
ABL1	SAMD11	0.12
ABL1	SART1	0.02
ABL1	SASS6	0.02
ABL1	SBF2-AS1	0.02
ABL1	SCAF1	0.02
ABL1	SCAMP1-AS1	0.02
ABL1	SCAMP2	0.02
ABL1	SCAND1	0.02
ABL1	SCO1	0.04
ABL1	SCUBE3	0.02
ABL1	SDHAF3	0.02
ABL1	SEC22C	0.02
ABL1	SEC24C	0.08
ABL1	SELENOI	0.02
ABL1	SELENOO	0.02
ABL1	SELL	0.02
ABL1	SERINC5	0.02
ABL1	SF3A3	0.02
ABL1	SF3B3	0.04
ABL1	SFI1	0.14
ABL1	SFXN4	0.02
ABL1	SGK1	0.06
ABL1	SH3BP5L	0.02
ABL1	SH3GLB2	0.06
ABL1	SH3TC1	0.04
ABL1	SHCBP1	0.02
ABL1	SIDT2	0.02
ABL1	SIGMAR1	0.12
ABL1	SIRT3	0.22
ABL1	SKIV2L	0.1
ABL1	SKP1	0.02
ABL1	SLC16A1-AS1	0.1
ABL1	SLC16A7	0.02
ABL1	SLC17A9	0.08
ABL1	SLC20A2	0.02
ABL1	SLC23A1	0.02
ABL1	SLC25A12	0.02
ABL1	SLC25A30	0.06
ABL1	SLC25A39	0.04
ABL1	SLC25A44	0.02
ABL1	SLC25A6	0.02
ABL1	SLC26A8	0.02
ABL1	SLC27A1	0.04
ABL1	SLC27A4	0.02
ABL1	SLC29A1	0.18
ABL1	SLC29A2	0.02
ABL1	SLC2A8	0.02
ABL1	SLC35A4	0.06
ABL1	SLC35C1	0.06
ABL1	SLC35D1	0.06
ABL1	SLC35G1	0.02
ABL1	SLC36A1	0.02
ABL1	SLC38A6	0.04
ABL1	SLC39A10	0.02
ABL1	SLC39A13	0.04
ABL1	SLC48A1	0.02
ABL1	SLC7A6	0.02
ABL1	SLC9A1	0.02
ABL1	SLC9B2	0.02
ABL1	SMG6	0.02
ABL1	SMIM30	0.02
ABL1	SMN1	0.02
ABL1	SMOX	0.04
ABL1	SMPD1	0.02
ABL1	SNAPIN	0.06
ABL1	SNHG17	0.36
ABL1	SNIP1	0.04
ABL1	SNN	0.02
ABL1	SNORD14A	0.02
ABL1	SNORD99	0.02
ABL1	SNRK	0.02
ABL1	SNRNP25	0.02
ABL1	SNRPEP2	0.12
ABL1	SNRPEP4	0.06
ABL1	SNRPE	0.08
ABL1	SNRPF	0.02
ABL1	SNTB1	0.1
ABL1	SNU13	0.02
ABL1	SNX32	0.06
ABL1	SOCS7	0.02
ABL1	SOWAHD	0.02
ABL1	SOX12	0.02
ABL1	SPATA13	0.02
ABL1	SPATA24	0.02
ABL1	SPDYE21P	0.04
ABL1	SPIN1	0.42
ABL1	SPIN2B	0.02
ABL1	SPIRE1	0.02
ABL1	SPOCK3	0.02
ABL1	SPOP	0.06
ABL1	SPRN	0.06
ABL1	SPRY2	0.02
ABL1	SPRYD3	0.02
ABL1	SPTAN1	0.04
ABL1	SPTY2D1	0.02
ABL1	SREK1IP1	0.12
ABL1	SRRD	0.08
ABL1	SRSF2	0.1
ABL1	SRSF3	0.02
ABL1	SRSF8	0.18
ABL1	SSBP4	0.02
ABL1	ST3GAL2	0.02
ABL1	STAP1	0.02
ABL1	STARD3	0.02
ABL1	STARD4	0.02
ABL1	STARD7	0.04
ABL1	STAT3	0.02
ABL1	STAT5B	0.02
ABL1	STK26	0.02
ABL1	STK36	0.1
ABL1	STK39	0.02
ABL1	STK3	0.02
ABL1	STN1	0.04
ABL1	STPG1	0.02
ABL1	STRADA	0.08
ABL1	STX17	0.02
ABL1	STX2	0.02
ABL1	SUB1	0.02
ABL1	SUCLG1	0.02
ABL1	SUDS3	0.02
ABL1	SURF1	0.04
ABL1	SUSD3	0.02
ABL1	SV2A	0.02
ABL1	SYS1	0.02
ABL1	TADA2A	0.06
ABL1	TAF13	0.36
ABL1	TAF3	0.04
ABL1	TANGO2	0.24
ABL1	TAOK2	0.06
ABL1	TAP1	0.04
ABL1	TAPBPL	0.08
ABL1	TAPT1	0.04
ABL1	TATDN3	0.02
ABL1	TBC1D15	0.02
ABL1	TBC1D24	0.14
ABL1	TBC1D2	0.02
ABL1	TBC1D8	0.02
ABL1	TBC1D9B	0.02
ABL1	TBCC	0.08
ABL1	TBRG4	0.02
ABL1	TCEANC2	0.04
ABL1	TCF12	0.02
ABL1	TCF7L2	0.02
ABL1	TCHP	0.04
ABL1	TCTEX1D2	0.02
ABL1	TCTN2	0.02
ABL1	TDP1	0.02
ABL1	TDRD3	0.02
ABL1	TEDC2	0.04
ABL1	TERF2	0.04
ABL1	TESK1	0.04
ABL1	TET1	0.06
ABL1	TEX264	0.24
ABL1	TEX2	0.02
ABL1	TFDP2	0.12
ABL1	TGFBR1	0.18
ABL1	THAP4	0.02
ABL1	THAP7-AS1	0.08
ABL1	THAP9	0.02
ABL1	THOP1	0.04
ABL1	TIMM21	0.04
ABL1	TIMM50	0.08
ABL1	TIMM9	0.02
ABL1	TIMP2	0.04
ABL1	TIPRL	0.16
ABL1	TLK2	0.02
ABL1	TLR6	0.02
ABL1	TM2D3	0.02
ABL1	TM7SF2	0.06
ABL1	TMA16	0.02
ABL1	TMED1	0.02
ABL1	TMED5	0.02
ABL1	TMEM135	0.02
ABL1	TMEM138	0.02
ABL1	TMEM175	0.02
ABL1	TMEM185B	0.06
ABL1	TMEM198B	0.02
ABL1	TMEM199	0.06
ABL1	TMEM218	0.18
ABL1	TMEM219	0.02
ABL1	TMEM242	0.02
ABL1	TMEM33	0.02
ABL1	TMEM80	0.04
ABL1	TMEM87B	0.04
ABL1	TMEM9B	0.02
ABL1	TMOD3	0.38
ABL1	TMX3	0.02
ABL1	TNFRSF25	0.02
ABL1	TNFSF13B	0.08
ABL1	TNFSF13	0.04
ABL1	TNIP1	0.18
ABL1	TNNI2	0.02
ABL1	TNRC6C-AS1	0.02
ABL1	TOE1	0.02
ABL1	TOLLIP-AS1	0.06
ABL1	TOLLIP	0.02
ABL1	TOMM20	0.06
ABL1	TOMM70	0.08
ABL1	TP53BP2	0.02
ABL1	TP53I3	0.16
ABL1	TPCN1	0.02
ABL1	TPK1	0.04
ABL1	TPP1	0.02
ABL1	TPP2	0.14
ABL1	TPRKB	0.02
ABL1	TPTEP1	0.02
ABL1	TPTEP2	0.04
ABL1	TRAF3IP3	0.08
ABL1	TRAF3	0.34
ABL1	TRAF7	0.02
ABL1	TRAP1	0.04
ABL1	TRAPPC10	0.18
ABL1	TRAPPC2L	0.02
ABL1	TRBV12-3	0.04
ABL1	TRIM11	0.02
ABL1	TRIM28	0.2
ABL1	TRIM32	0.3
ABL1	TRIM66	0.02
ABL1	TRIO	0.04
ABL1	TRIT1	0.04
ABL1	TRMT112P6	0.02
ABL1	TRMT5	0.08
ABL1	TRMT61B	0.04
ABL1	TSEN34	0.04
ABL1	TSPAN33	0.06
ABL1	TSPAN7	0.02
ABL1	TTC1	0.02
ABL1	TTC37	0.02
ABL1	TTC5	0.02
ABL1	TTF1	0.12
ABL1	TTLL3	0.02
ABL1	TTL	0.02
ABL1	TWF2	0.06
ABL1	TWNK	0.04
ABL1	TXNDC17	0.08
ABL1	TXNRD2	0.04
ABL1	U2AF2	0.32
ABL1	UBE2D4	0.04
ABL1	UBR3	0.02
ABL1	UBXN8	0.02
ABL1	UFM1	0.02
ABL1	UHRF1BP1	0.02
ABL1	ULK3	0.14
ABL1	UMPS	0.12
ABL1	UPF1	0.02
ABL1	UQCC2	0.02
ABL1	UQCRBP1	0.02
ABL1	USP6	0.02
ABL1	UTP11	0.2
ABL1	UTP25	0.02
ABL1	UTP3	0.08
ABL1	VAMP4	0.04
ABL1	VAMP7	0.02
ABL1	VBP1	0.14
ABL1	VCL	0.02
ABL1	VCPIP1	0.02
ABL1	VDAC1	0.08
ABL1	VEZF1	0.02
ABL1	VIM	0.02
ABL1	VIPAS39	0.02
ABL1	VPS18	0.02
ABL1	VPS28	0.02
ABL1	VTI1A	0.02
ABL1	WASH7P	0.02
ABL1	WASHC1	0.02
ABL1	WASHC2A	0.02
ABL1	WDR13	0.1
ABL1	WDR55	0.04
ABL1	WDR5B	0.06
ABL1	WDR60	0.02
ABL1	WDR75	0.02
ABL1	WDR90	0.02
ABL1	WRAP73	0.02
ABL1	WWP2	0.1
ABL1	XIAP	0.06
ABL1	XKR6	0.02
ABL1	XRCC1	0.02
ABL1	YAE1	0.24
ABL1	YARS2	0.04
ABL1	YBX1	0.02
ABL1	YPEL1	0.02
ABL1	YTHDF2	0.1
ABL1	ZBED8	0.08
ABL1	ZBTB16	0.02
ABL1	ZBTB17	0.04
ABL1	ZBTB24	0.02
ABL1	ZBTB38	0.04
ABL1	ZBTB40	0.02
ABL1	ZC3H13	0.02
ABL1	ZC3HAV1L	0.04
ABL1	ZC3HAV1	0.1
ABL1	ZDHHC13	0.02
ABL1	ZEB2	0.02
ABL1	ZFC3H1	0.02
ABL1	ZFP1	0.08
ABL1	ZFYVE16	0.04
ABL1	ZFYVE27	0.04
ABL1	ZMAT5	0.04
ABL1	ZMIZ1	0.02
ABL1	ZNF100	0.02
ABL1	ZNF142	0.02
ABL1	ZNF175	0.08
ABL1	ZNF213-AS1	0.02
ABL1	ZNF225	0.12
ABL1	ZNF232	0.04
ABL1	ZNF234	0.02
ABL1	ZNF236	0.04
ABL1	ZNF248	0.02
ABL1	ZNF300	0.08
ABL1	ZNF304	0.02
ABL1	ZNF330	0.06
ABL1	ZNF331	0.02
ABL1	ZNF343	0.02
ABL1	ZNF347	0.02
ABL1	ZNF350	0.02
ABL1	ZNF354B	0.02
ABL1	ZNF358	0.02
ABL1	ZNF383	0.02
ABL1	ZNF394	0.02
ABL1	ZNF410	0.02
ABL1	ZNF426	0.02
ABL1	ZNF451	0.1
ABL1	ZNF467	0.02
ABL1	ZNF527	0.04
ABL1	ZNF529-AS1	0.02
ABL1	ZNF543	0.06
ABL1	ZNF551	0.02
ABL1	ZNF562	0.02
ABL1	ZNF569	0.04
ABL1	ZNF574	0.06
ABL1	ZNF587	0.02
ABL1	ZNF592	0.02
ABL1	ZNF594	0.02
ABL1	ZNF595	0.02
ABL1	ZNF596	0.02
ABL1	ZNF597	0.14
ABL1	ZNF598	0.04
ABL1	ZNF600	0.02
ABL1	ZNF607	0.02
ABL1	ZNF670	0.02
ABL1	ZNF674-AS1	0.02
ABL1	ZNF681	0.02
ABL1	ZNF692	0.16
ABL1	ZNF738	0.06
ABL1	ZNF74	0.02
ABL1	ZNF76	0.02
ABL1	ZNF816	0.02
ABL1	ZNF876P	0.04
ABL1	ZNF880	0.02
ABL1	ZNF91	0.02
